course_name,platform,skills_taught,course_url,difficulty,rating,predicted_rating_rf,predicted_rating_catboost
Community Awareness: What is a Socially Just University,University of Michigan,"['Universities', 'diversity', 'Higher Education', 'inclusion', 'Social Justice']",https://www.coursera.org/learn/what-is-a-socially-just-university,Beginner level,0.0,1.4245000000000005,0.9706271588306081
Digital Business Strategy,University of Virginia,"['Digital Strategy', 'strategy', 'Business Strategy', 'Digital transformation']",https://www.coursera.org/learn/uva-darden-digital-business-strategy,Beginner level,4.8,4.735499999999995,4.8131912106046455
Cybersecurity Foundations for Risk Management,Kennesaw State University,"['Cybersecurity', 'cybersecurity threats', 'Cybersecurity Management', 'Cybersecurity Risk Management']",https://www.coursera.org/learn/cybersecurity-foundations-for-risk-management,Beginner level,4.7,3.877000000000008,4.393600954366865
ELL Success in the Content Classroom: Capstone Project,Arizona State University,[],https://www.coursera.org/learn/ell-project,None,4.7,4.5345000000000075,4.41321573047545
Media Relations and Crisis Management,Microsoft,"['Crisis Communication', 'Public Relations', 'Media relations', 'Crisis Management', 'Media Engagement', 'Media Relations']",https://www.coursera.org/learn/media-relations-and-crisis-management,Beginner level,0.0,1.5925000000000002,1.0956208990370078
Tinkering Fundamentals: Motion and Mechanisms,Exploratorium,[],https://www.coursera.org/learn/tinkering-motion-mechanisms,Beginner level,4.8,4.6794999999999884,4.567327104534769
Derivatives - Options & Futures,Interactive Brokers,"['Mechanics of Futures Market', 'Option Terminology', 'Practical Demos', 'Options Strategies', 'Option Risks']",https://www.coursera.org/learn/derivatives-options-futures,Intermediate level,4.5,4.491000000000003,4.287402407552163
Reading and Comprehension of Text in English,Universidad Autónoma Metropolitana,['Students will use and apply strategies to read in English more efficiently not only for their future'],https://www.coursera.org/learn/reading-and-comprehension-of-text-in-english,Beginner level,3.8,4.00499999999999,4.099211912008098
"Managing Windows Servers, Virtualization, & Containerization",SkillUp EdTech,"['Kubernetes Orchestration', 'Windows Server IaaS VMs', 'Windows Servers and Workloads', 'Virtualization with Hyper-V', 'Managing hybrid workloads']",https://www.coursera.org/learn/managing-windows-servers-virtualization--containerization,Intermediate level,0.0,3.842500000000001,3.289332474462529
Preparing for your Professional Cloud Architect Journey,Google Cloud,[],https://www.coursera.org/learn/preparing-cloud-professional-cloud-architect-exam,Advanced level,4.7,4.254500000000008,4.31824678546239
Distributed Programming in SAS® Viya® for Data Analysts Specialization,SAS,['Analyze data using SAS Viya'],https://www.coursera.org/specializations/distributed-programming-sas-viya-for-data-analysts,Beginner level,4.9,3.266500000000001,4.3336363238312465
Analysis for Business Systems,University of Minnesota,"['Business analysis skills and knowledge', 'Management', 'Project management skills and knowledge']",https://www.coursera.org/learn/analysis-for-business-systems,Beginner level,4.8,4.36549999999999,4.590767839315614
Navigating Generative AI Risks for Leaders,Coursera,"['responsible AI', 'Artificial Intelligence (AI)', 'AI data privacy']",https://www.coursera.org/learn/navigating-generative-ai-risks-for-leaders,Beginner level,4.9,3.7974999999999905,4.272670690485319
Blueprint Scripting,Epic Games,"['Unreal Engine', 'Video Game Development', 'C++ Fundamentals', 'Video Game Design', 'Blueprint Visual Scripting']",https://www.coursera.org/learn/blueprint-scripting,Beginner level,0.0,1.6964999999999992,1.0985977383520162
Fundamental Neural Pathways For Movement,University of Colorado Boulder,"['Sensory modulation of activation signals', 'Control of locomotion', 'Spinal Cord Physiology', 'Reflex pathways', 'Control of movement by the brain']",https://www.coursera.org/learn/fundamental-neural-pathways-movement,Intermediate level,0.0,1.6100000000000008,0.3620562830346623
Cluster Analysis in Data Mining,University of Illinois Urbana-Champaign,"['Cluster Analysis', 'Data Clustering Algorithms', 'K-Means Clustering', 'Hierarchical Clustering']",https://www.coursera.org/learn/cluster-analysis,None,4.5,4.4280000000000035,4.357055918457731
3D CAD Fundamental,National Taiwan University,[],https://www.coursera.org/learn/3d-cad-fundamental,Beginner level,4.6,4.21200000000001,3.9569614556928965
Foundations of Health Equity Research,Johns Hopkins University,"['Research Methods', 'Epidemiology', 'health equity research', 'Research Design', 'Health Research']",https://www.coursera.org/learn/health-equity-research,Beginner level,4.8,4.320499999999995,4.401363337908201
Applied Data Science Capstone,IBM,"['Github', 'Jupyter Notebook', 'K-Means Clustering', 'Methodology', 'Data Science Methodology']",https://www.coursera.org/learn/applied-data-science-capstone,Intermediate level,4.7,4.51150000000001,4.387417440046051
Technologies and platforms for Artificial Intelligence,Politecnico di Milano,[],https://www.coursera.org/learn/technologies-and-platforms-for-artificial-intelligence,Beginner level,4.7,3.513499999999999,3.2339485055607144
Essentials of Palliative Care,Stanford University,"['Communication', 'Goals of Care/ACP', 'Self-Care', 'Palliative Care', 'Psychosocial Support']",https://www.coursera.org/learn/essentials-of-palliative-care,Beginner level,4.7,4.44950000000001,4.574922670184333
SHRM Certified Professional (SHRM-CP) Exam Prep Specialization,Board Infinity,"['HR Competencies', 'Preparation for SHRM Certification', 'Strategic HR Management', 'Leadership and Communication', 'Data Analytics and Technology', 'Legal Compliance and Ethics', 'HR Competencies', 'Preparation for SHRM Certification', 'Strategic HR Management', 'Leadership and Communication', 'Data Analytics and Technology', 'Legal Compliance and Ethics']",https://www.coursera.org/specializations/shrm,Intermediate level,4.1,3.950500000000007,4.163378444085822
Amazon DevOps Guru Getting Started,Amazon Web Services,[],https://www.coursera.org/learn/amazon-devops-guru-getting-started,Beginner level,0.0,0.18400000000000002,0.424532987684652
Rocket Science for Everyone,Yale University,"['Astronomy', 'Physics', 'Rocket Science Basics', 'GPS basics', 'Basic Orbital Mechanics']",https://www.coursera.org/learn/rocket-science-for-everyone,Beginner level,4.9,4.137999999999991,4.625337456853438
Introduction to Quantum Information,Korea Advanced Institute of Science and Technology(KAIST),[],https://www.coursera.org/learn/introduction-to-quantum-information,Advanced level,4.2,3.8370000000000077,4.094042335777948
HTML & CSS Crash Course,Scrimba,"['HTML and CSS', 'HTML', 'Cascading Style Sheets (CSS)']",https://www.coursera.org/learn/html--css-crash-course,Beginner level,4.5,4.339000000000001,4.123885850923135
Our Earth's Future,American Museum of Natural History,[],https://www.coursera.org/learn/earth-climate-change,None,4.7,2.244000000000001,2.6278674862496025
Translating Research to Patients,University of Michigan,"['healthcare', 'Research', 'Translational science']",https://www.coursera.org/learn/translating-research-to-patients,Beginner level,0.0,1.7474999999999992,1.4403306352371925
Introduction to Public Speaking,University of Washington,"['Confidence', 'Presentation', 'Speech', 'Public Speaking']",https://www.coursera.org/learn/public-speaking,Beginner level,4.7,4.692000000000013,4.523682663634954
AWS Solutions Architect - Associate Specialization,LearnKartS,"['Amazon Dynamodb', 'Serverless Computing', 'Amazon Web Services', 'Amazon DynamoDB', 'ElastiCache', 'Amazon Aurora', 'AWS Identity And Access Management (IAM)', 'Cloud Computing', 'DynamoDB', 'api gateway', 'Amazon Dynamodb', 'Serverless Computing', 'Amazon Web Services', 'Amazon DynamoDB', 'ElastiCache', 'Amazon Aurora', 'AWS Identity And Access Management (IAM)', 'Cloud Computing', 'DynamoDB', 'api gateway']",https://www.coursera.org/specializations/aws-certified-solutions-architect-associate-course,Intermediate level,4.2,2.8074999999999983,3.645279552084603
Increasing Real Estate Management Profits: Harnessing Data Analytics,Duke University,"['Data Analysis', 'SQL', 'Tableau Software', 'MySQL']",https://www.coursera.org/learn/analytics-capstone,None,4.7,4.210000000000011,4.561986156428037
Measuring the Success of a Patient Safety or Quality Improvement Project (Patient Safety VI),Johns Hopkins University,"['Data Analysis', 'Performance Measurement', 'Project Evaluation']",https://www.coursera.org/learn/patient-safety-measurement,None,4.7,4.282500000000001,4.611011962955004
Introduction to the Arctic: Climate,University of Alberta,[],https://www.coursera.org/learn/arctic-introduction-climate,None,4.5,4.1730000000000045,3.759067488130044
Silicon Thin Film Solar Cells,École Polytechnique,[],https://www.coursera.org/learn/silicon-thin-film-solar-cells,Advanced level,4.2,3.9205000000000063,3.985370274581203
Object Oriented Programming Specialization,University of London,"['Software Engineering', 'Computer Programming', 'C++']",https://www.coursera.org/specializations/object-oriented-programming-s12n,Intermediate level,4.7,4.674000000000009,5.160435893423431
Foundations of Data Science,Google,"['Project Management', 'Sharing Insights With Stakeholders', 'Cross-Functional Team Dynamics', 'Asking Effective Questions', 'Effective Written Communication']",https://www.coursera.org/learn/foundations-of-data-science,Advanced level,4.7,4.413999999999998,4.640736813765548
Linux Server Management and Security,University of Colorado System,[],https://www.coursera.org/learn/linux-server-management-security,Intermediate level,4.6,4.408000000000012,4.281883685106083
Electrical Power Distribution,L&T EduTech,"['Electrical Commissioning', 'Interdisciplinary coordination skills']",https://www.coursera.org/learn/electrical-power-distribution,Beginner level,4.4,3.1420000000000017,3.509824054472541
Calculus through Data & Modeling: Differentiation Rules,Johns Hopkins University,[],https://www.coursera.org/learn/calculus-through-data-and-modelling-differentiation-rules,Intermediate level,4.8,4.588499999999993,4.442697722235961
Career Path Essentials,IESE Business School,"['Flexibility', 'Adaptability']",https://www.coursera.org/learn/career-path-essentials-iese,Beginner level,4.7,4.421500000000012,4.478691256266606
Cloud Security Basics,University of Minnesota,"['Cloud Computing Security', 'Cybersecurity', 'Network Security', 'Network Cryptography', 'Common Vulnerability Scoring System (CVSS)']",https://www.coursera.org/learn/cloud-security-basics,Beginner level,4.4,3.9774999999999925,4.13705569095906
Uncommon Sense Teaching,Deep Teaching Solutions,"['Teaching', 'diversity', 'inclusive', 'teaching strategies']",https://www.coursera.org/learn/uncommon-sense-teaching,Beginner level,4.9,4.121999999999993,4.168054353306311
Advanced MySQL Topics,Meta,"['Database (DB) Design', 'Database (DBMS)', 'MySQL']",https://www.coursera.org/learn/advanced-mysql-topics,Intermediate level,4.6,4.653000000000011,4.107174746358517
Industrial Optimization: Models & Linear Programming,Northeastern University,[],https://www.coursera.org/learn/industrial-optimization-models--linear-programming,Intermediate level,0.0,1.7074999999999994,1.106438893074475
"Capstone MOOC for ""Android App Development""",Vanderbilt University,[],https://www.coursera.org/learn/aadcapstone,None,4.3,4.2219999999999915,4.249482488864672
Drug Discovery,University of California San Diego,"['Pharmacology', 'Drug Development', 'Clinical Development', 'Pharmacokinetics']",https://www.coursera.org/learn/drug-discovery,Beginner level,4.6,4.39650000000001,4.363518327019807
Fundamentals of Fluid Power,University of Minnesota,"['Energy', 'Hybrid Vehicle Manufacturing', 'Hydraulics', 'Mechanical Engineering']",https://www.coursera.org/learn/fluid-power,None,4.8,4.786499999999987,4.715826408144666
Generative AI Assistants Specialization,Vanderbilt University,"['Problem Formulation for Generative AI', 'Prompt Engineering', 'Generative AI', 'ChatGPT', 'chain of thought prompting', 'prompt patterns', 'Large Language Models', 'Problem Formulation for Generative AI', 'Prompt Engineering', 'Generative AI', 'ChatGPT', 'chain of thought prompting', 'prompt patterns', 'Large Language Models']",https://www.coursera.org/specializations/generative-ai-assistants,Beginner level,4.9,4.412499999999989,4.790696855550093
C Programming for Everybody Specialization,University of Michigan,"['Computer Architecture', 'Object Oriented Programming Language']",https://www.coursera.org/specializations/c-programming-for-everybody,Intermediate level,4.8,4.559999999999993,4.7378534955647815
Arctic Peoples and Cultures,University of Alberta,"['Living in the Arctic', 'Building in the Arctic', 'Insight into people living in the Arctic', 'Understanding Arctic life', 'Awareness Arctic environmets']",https://www.coursera.org/learn/arctic-peoples-and-cultures,Beginner level,4.3,4.300499999999992,4.277537062555749
Databases for Data Scientists Specialization,University of Colorado Boulder,"['Database (DB) Design', 'Data Warehousing', 'database administration', 'SQL', 'NoSQL']",https://www.coursera.org/specializations/databases-for-data-scientists,Beginner level,4.6,4.60950000000001,4.684926454051135
Introduction to Ableton Live,Berklee,"['MIDI programming', 'File Management', 'Audio Recording', 'Ableton', 'Music Making']",https://www.coursera.org/learn/ableton-live,None,4.8,4.124000000000003,3.2817477736559852
Narrative Economics,Yale University,"['Economics', 'Research Methods', 'History', 'Financial Markets', 'Storytelling']",https://www.coursera.org/learn/narrative-economics,Beginner level,4.8,4.319499999999992,4.458637171319429
"Organizational Leadership in Diversity, Equity & Inclusion Specialization",Rice University,"['DEI Strategy', 'Leadership And Management', 'DEI Program Assessment', 'Workplace Inclusion', 'DEI Strategic Planning', 'DEI Strategy', 'Leadership And Management', 'DEI Program Assessment', 'Workplace Inclusion', 'DEI Strategic Planning']",https://www.coursera.org/specializations/organizational-leadership-in-diversity-equity-and-inclusion,Intermediate level,4.8,4.105999999999991,4.545174009929488
Introduction to Time Series,Illinois Tech,"['Statistical Analysis', 'Data Analysis in R', 'Time Series Analysis And Forecasting']",https://www.coursera.org/learn/illinois-tech-introduction-to-time-series,Intermediate level,0.0,1.4875000000000003,0.9452273483208771
Capstone and Practice Exam (AZ-500),Microsoft,"['Role-Based Access Control (RBAC)', 'Microsoft Defender for Cloud', 'azure key vault', 'Azure Monitor', 'Azure AD']",https://www.coursera.org/learn/az-500-capstone-and-practice-exam,Intermediate level,0.0,3.071999999999999,2.931280084311339
Real-World Cloud Product Management Specialization,Advancing Women in Tech,"['aws', 'Technology Strategy', 'Product Management', 'Cloud Computing', 'Cloud Storage']",https://www.coursera.org/specializations/real-world-cloud-pm,Beginner level,4.7,4.362500000000008,4.490360068827863
Using Data Analytics in Supply Chain,Unilever,"['Risk Management', 'Data Analysis', 'Problem Solving', 'Presentation Layer', 'Data Visualization']",https://www.coursera.org/learn/using-data-analytics-in-supply-chain,Beginner level,4.3,4.372999999999992,4.205801517831548
Cryptography and Hashing Overview,"University of California, Irvine",[],https://www.coursera.org/learn/crypto-hashing,Beginner level,4.5,4.419500000000005,4.633977874663282
API Development on Google Cloud's Apigee API Platform,Google Cloud,[],https://www.coursera.org/learn/api-development-apigee-gcp,Beginner level,4.6,4.3900000000000095,4.448330449203063
Experiments and Variations in Bipedalism,Dartmouth College,[],https://www.coursera.org/learn/experiments-and-variations-in-bipedalism,None,0.0,0.9190000000000002,0.899731311255406
Product Management: Initial Product Strategy and Plan,SkillUp EdTech,"['Product Concept', 'Product Management', 'Product Plan', 'Swot Analysis', 'Project Charter']",https://www.coursera.org/learn/product-management-initial-product-strategy-and-plan,Beginner level,4.5,4.462,4.140698203643992
Game Design and Development 2: 2D Platformer,Michigan State University,"['Game Making', 'Unity', 'Video Game Development', 'technology', 'Game Design']",https://www.coursera.org/learn/game-design-and-development-2,Intermediate level,4.7,4.188500000000008,4.344711789511912
"Anthropometry, Biomechanics, and Motor Skills in User Design",Arizona State University,"['Anthropometric Measurement', 'Human Performance Measurement', 'Ergonomic Design', 'Biomechanics Optimization', 'Human centered design']",https://www.coursera.org/learn/anthropometry-biomechanics-and-motorskills-in-user-design,Intermediate level,0.0,4.3465000000000025,3.907045406629347
Bayesian Statistics: Time Series Analysis,"University of California, Santa Cruz","['Forecasting', 'Bayesian Statistics', 'Time Series', 'Dynamic Linear Modeling', 'R Programming']",https://www.coursera.org/learn/bayesian-statistics-time-series-analysis,Intermediate level,4.3,3.470499999999996,4.064218475310318
Biostatistics in Public Health  Specialization,Johns Hopkins University,"['Statistics', 'variability', 'regression', 'Statistical Hypothesis Testing']",https://www.coursera.org/specializations/biostatistics-public-health,Beginner level,4.8,4.243499999999991,4.624688009044513
FinTech Foundations and Overview,The Hong Kong University of Science and Technology,[],https://www.coursera.org/learn/fintech,Beginner level,4.7,4.5505000000000075,4.495999606306538
Innovative Finance: Hacking finance to change the world,University of Cape Town,"['mapping available resources', 'identifying outcomes', 'innovating financing strategy', 'discovering opportunities', 'due diligencing your issue area']",https://www.coursera.org/learn/innovative-finance,Beginner level,4.7,4.401000000000001,4.452643497429818
"Comparing Genes, Proteins, and Genomes (Bioinformatics III)",University of California San Diego,"['Bioinformatics', 'Graph Theory', 'Bioinformatics Algorithms', 'Python Programming']",https://www.coursera.org/learn/comparing-genomes,Intermediate level,4.7,4.6940000000000115,4.606808980212161
Nursing Informatics Training and Education,University of Minnesota,[],https://www.coursera.org/learn/training-others-nursing-informatics,Intermediate level,4.8,3.5994999999999973,4.410844712508821
Bridging the Gap between Strategy Design and Delivery,Brightline Initiative,"['Strategic Management', 'Strategy Implementation', 'Leadership', 'Management', 'Business Strategy']",https://www.coursera.org/learn/bridging-strategy-design-delivery-gap,Intermediate level,4.8,4.454999999999988,4.470910395934099
Developing Explainable AI (XAI),Duke University,"['XAI', 'Machine Learning', 'Explainable AI (XAI)', 'Artificial Intelligence', 'Interpretable Machine Learning']",https://www.coursera.org/learn/explainable-ai-xai,Intermediate level,0.0,0.916,0.8406692593626852
Breastfeeding: Public Health Perspectives,University of Michigan,"['Breastfeeding', 'Public Health']",https://www.coursera.org/learn/breastfeeding-public-health-perspectives,Beginner level,4.8,4.775999999999987,4.421959782431772
Experimental Methods in Systems Biology,Icahn School of Medicine at Mount Sinai,[],https://www.coursera.org/learn/experimental-methods,None,4.5,4.3985,4.384217171923271
GenAI in Social Media Marketing,Meta,"['Target Audience', 'Social Media Marketing', 'Generative AI', 'Social Media Content Creation', 'Digital Marketing']",https://www.coursera.org/learn/genai-in-social-media-marketing,Beginner level,0.0,0.9324999999999997,0.3463475118294901
"Operating Systems: Overview, Administration, and Security",IBM,"['Operating Systems', 'Directory and File Management', 'User (Computing)', 'Virtualization', 'Linux, Windows, MacOS', 'User Accounts']",https://www.coursera.org/learn/operating-systems-overview-administration-security,Beginner level,4.6,4.138500000000008,4.053788192405571
English for Career Development,University of Pennsylvania,"['Communication', 'English Language', 'Career Development', 'Writing']",https://www.coursera.org/learn/careerdevelopment,None,4.8,4.696999999999991,4.734252726037795
Managing and Securing the Apigee Hybrid API Platform,Google Cloud,[],https://www.coursera.org/learn/management-and-security-of-apigee-hybrid-api-platform,Beginner level,4.5,4.544000000000002,4.521120588231196
The Art of Storytelling,IESE Business School,"['Active Listening', 'Effective Communication', 'Confidence in Presentation', 'Writing Techniques']",https://www.coursera.org/learn/the-art-of-storytelling-iese,Beginner level,4.5,4.186000000000002,4.379030064077326
Performance Assessment in the Virtual Classroom,"University of California, Irvine",[],https://www.coursera.org/learn/performance-assessment,None,4.7,4.553000000000011,4.49686842981486
Infrastructure Automation with Terraform,Whizlabs,[],https://www.coursera.org/learn/infrastructure-automation-with-terraform,None,0.0,3.4375000000000018,3.362861964756503
Advanced Tools for Digital Marketing Analytics,Unilever,"['Predictive Analytics', 'Mobile Marketing', 'Marketing Automation', 'Machine Learning', 'scaling strategies', 'Ethics']",https://www.coursera.org/learn/advanced-tools-for-digital-marketing-analytics,Beginner level,4.7,4.334500000000009,4.487527138214641
MLOps Tools: MLflow and Hugging Face,Duke University,"['Modeling', 'Information Engineering', 'Cloud Computing', 'hugging face', 'Machine Learning Software']",https://www.coursera.org/learn/mlops-mlflow-huggingface-duke,Advanced level,3.7,3.860500000000002,3.6366711783189882
"Gender, Family, and Social Change in Contemporary South Korea",Yonsei University,[],https://www.coursera.org/learn/social-change-korea,Beginner level,4.8,4.5574999999999894,4.7327252326040385
Global Health Innovations Specialization,Imperial College London,"['Innovation', 'Public Health', 'Entrepreneurship']",https://www.coursera.org/specializations/global-health-innovations,Beginner level,4.7,4.69150000000001,4.584448832829273
Student Success Specialization,American Psychological Association,"['Effective Coping', 'Metacognition', 'Learning Strategies', 'Effective Written Communication', 'Building Resilience', 'Effective Coping', 'Metacognition', 'Learning Strategies', 'Effective Written Communication', 'Building Resilience']",https://www.coursera.org/specializations/student-success,Beginner level,4.9,3.9659999999999904,4.664003322080427
Predictive Modeling and Transforming Clinical Practice,University of Colorado System,[],https://www.coursera.org/learn/clinical-predictive-modeling,Intermediate level,0.0,4.56850000000001,4.583136489676561
Conflict Management For Everyone  Specialization,Arizona State University,"['Soft skills', 'Professional Skills', 'Soft skills', 'Professional Skills']",https://www.coursera.org/specializations/conflictmanagementforeveryone,Beginner level,4.8,4.714999999999988,4.9679277137816245
Mathematics for Machine Learning: Linear Algebra,Imperial College London,"['Eigenvalues And Eigenvectors', 'Basis (Linear Algebra)', 'Transformation Matrix', 'Linear Algebra']",https://www.coursera.org/learn/linear-algebra-machine-learning,Beginner level,4.7,4.648000000000013,4.17527416206925
Transacting on the Blockchain,INSEAD,[],https://www.coursera.org/learn/transacting-blockchain,Intermediate level,4.8,4.169999999999993,4.468660406549762
Computer Vision with Embedded Machine Learning,Edge Impulse,"['Computer Programming', 'Python Programming', 'Machine Learning', 'Microcontroller', 'Embedded System Development']",https://www.coursera.org/learn/computer-vision-with-embedded-machine-learning,Intermediate level,4.8,4.48299999999999,4.724836598493134
Program Management Professional PMI-PgMP® Certification Prep Specialization,LearnKartS,"['Risk Management', 'Benefits Management', 'Program Governance', 'Stakeholder Management', 'Performance Domains', 'Program Management', 'Project Charter', 'Benefits Realisation Management', 'Life Cycle Planning', 'Risk Management', 'Benefits Management', 'Program Governance', 'Stakeholder Management', 'Performance Domains', 'Program Management', 'Project Charter', 'Benefits Realisation Management', 'Life Cycle Planning']",https://www.coursera.org/specializations/pgmp-program-management-professional-exam-prep-course,Intermediate level,4.1,4.6129999999999916,4.356450889241368
AWS Core Services,Edureka,"['Storing data in block-level storage', 'Scalable Computing Capacity', 'Secure Control Access to resources', 'Develop secure networking solutions', 'AWS Global Infrastructure']",https://www.coursera.org/learn/aws-core-services,Intermediate level,0.0,0.37099999999999994,-0.22855784487735287
IBM Data Analyst Capstone Project,IBM,"['Data Analysis', 'Python Programming', 'Dashboard', 'Data Visualization', 'SQL and RDBMS']",https://www.coursera.org/learn/ibm-data-analyst-capstone-project,Intermediate level,4.6,4.49850000000001,4.356461521080177
Storytelling and influencing: Communicate with impact,Macquarie University,[],https://www.coursera.org/learn/communicate-with-impact,None,4.8,4.528499999999989,4.561971465229908
Introduction to TCP/IP,Yonsei University,"['Network Protocols', 'Ip Address', 'Wireshark', 'Communications Protocol']",https://www.coursera.org/learn/tcpip,Beginner level,4.6,4.4795000000000105,4.368658600904754
Jenkins - From Zero to Hero Specialization,LearnKartS,"['Automation Testing', 'Jenkins Pipeline', 'Jenkins Job Configuration', 'Docker Intergration', 'Jenkins Integration', 'Plugin Management', 'Distributed Builds', 'Jenkins Best Practices', 'DevOps', 'CI/CD Pipeline', 'Automation Testing', 'Jenkins Pipeline', 'Jenkins Job Configuration', 'Docker Intergration', 'Jenkins Integration', 'Plugin Management', 'Distributed Builds', 'Jenkins Best Practices', 'DevOps', 'CI/CD Pipeline']",https://www.coursera.org/specializations/jenkins-zero-to-hero,Beginner level,3.6,3.2015000000000065,3.4780059458213333
"Incident Response, BC, and DR Concepts",ISC2,"['Computer Security Incident Management', 'Business Continuity', 'Disaster Recovery']",https://www.coursera.org/learn/incident-response-bc-and-dr-concepts,Beginner level,4.7,4.450500000000006,4.338273085716856
Networking Fundamentals,"Akamai Technologies, Inc.","['Network Transmissions and Hardware', 'Network Architecture', 'Internet Protocol (IP) Suite', 'Network Theory', 'Network Management / Troubleshooting']",https://www.coursera.org/learn/akamai-networking,Beginner level,4.7,3.9350000000000063,4.366593041905984
Writing and Editing: Drafting,University of Michigan,"['Creativity', 'Time management', 'Persuasion', 'Writing', 'Editing']",https://www.coursera.org/learn/writing-editing-drafting,Beginner level,4.8,4.469999999999995,4.609683013950198
"Project Lifecycle, Information Sharing, and Risk Management",SkillUp EdTech,"['Project Management', 'Risk Management', 'Systems Development Life Cycle', 'Information sharing']",https://www.coursera.org/learn/project-lifecycle-information-sharing-risk-management,Beginner level,4.7,4.344000000000002,4.029706974128793
AutoCAD 2023 Masterclass - Produce Amazing Site Plans,Packt,"['Design', 'File Management', 'Dimensions', '2D modeling', 'AutoCAD', 'Autocad']",https://www.coursera.org/learn/packt-autocad-2023-masterclass-produce-amazing-site-plans-quickly-qsjyw,Beginner level,0.0,0.067,0.6311770258001084
Machine Learning: Theory and Hands-on Practice with Python Specialization,University of Colorado Boulder,"['Unsupervised Learning', 'Python Programming', 'Deep Learning', 'hyperparameter tuning', 'Supervised Learning', 'Unsupervised Learning', 'Python Programming', 'Deep Learning', 'hyperparameter tuning', 'Supervised Learning']",https://www.coursera.org/specializations/machine-learnin-theory-and-hands-on-practice-with-pythong-cu,Intermediate level,3.7,3.757500000000006,4.157630646464144
Perform data science with Azure Databricks,Microsoft,"['Microsoft Azure', 'Machine Learning', 'Data Processing', 'Azure Databricks']",https://www.coursera.org/learn/perform-data-science-with-azure-databricks,Intermediate level,3.3,3.5044999999999935,4.001975751365552
"Less Stress, Better Health",American Psychological Association,"['Understanding Stress', 'Effective Coping', 'Building Resilience']",https://www.coursera.org/learn/less-stress-better-health,Beginner level,0.0,0.7360000000000001,0.41915887178476385
Generative Adversarial Networks (GANs) Specialization,DeepLearning.AI,"['glossary of computer graphics', 'Generator', 'Image-to-Image Translation', 'Generative Adversarial Networks', 'Discriminator', 'glossary of computer graphics', 'Generator', 'Image-to-Image Translation', 'Generative Adversarial Networks', 'Discriminator']",https://www.coursera.org/specializations/generative-adversarial-networks-gans,Intermediate level,4.7,4.658000000000007,4.523517840118316
Chemerinsky on Constitutional Law - The Structure of Government,"University of California, Irvine",[],https://www.coursera.org/learn/chemerinsky-on-constitutional-law-structure-of-government,Beginner level,4.8,4.078499999999995,4.520672867115625
Generative AI in HR - Impact and Application of Gen AI,Board Infinity,"['Ethical Considerations and Challenges', 'AI in HR', 'Applications of Generative AI in HR', 'Generative AI in HR Context']",https://www.coursera.org/learn/generative-ai-in-hr,Beginner level,4.4,4.204499999999995,4.077072516562982
International Organizations Management,University of Geneva,[],https://www.coursera.org/learn/international-organizations-management,Beginner level,4.8,4.6314999999999955,4.537132314227849
Introduction to Python Programming,University of Pennsylvania,"['Programming Principles', 'Python Syntax And Semantics', 'Computer Programming', 'Python Programming', 'Python Tools']",https://www.coursera.org/learn/python-programming-intro,Beginner level,4.5,4.530000000000003,4.62778992707962
Natural Language Processing with Classification and Vector Spaces,DeepLearning.AI,"['Machine Translation', 'Locality-Sensitive Hashing', 'Sentiment Analysis', 'Word Embeddings', 'Vector Space Models']",https://www.coursera.org/learn/classification-vector-spaces-in-nlp,Intermediate level,4.6,4.447000000000008,4.427127473448937
Relational Database Design,University of Colorado Boulder,"['Database (DB) Design', 'Relational Models', 'Entity–Relationship (E-R) Model', 'Database (DBMS)', 'Normalization']",https://www.coursera.org/learn/relational-database-design,Beginner level,4.6,4.620500000000013,4.470260580828688
Introduction to Human Behavioral Genetics,University of Minnesota,"['Psychology', 'Genetic Counseling', 'Genetics', 'Behavioral Medicine']",https://www.coursera.org/learn/behavioralgenetics,None,4.8,4.332500000000003,4.4762181591365
Baseball into the Millennium,University of Colorado Boulder,"['Sports', 'Culture', 'America', 'Baseball', 'US History']",https://www.coursera.org/learn/baseball-into-the-millennium,Beginner level,0.0,1.7615000000000007,1.0785948868298778
Electrical Characterization: MOSFETs,Arizona State University,"['Semiconductor Device', 'Complementary Metal Oxide Semiconductor (CMOS)', 'Semiconductors', 'Semiconductor Characterization Techniques', 'Semiconductor Materials', 'Semiconductor Device Physics']",https://www.coursera.org/learn/electrical-characterization-mosfets,Intermediate level,0.0,0.5610000000000002,0.09616155405668492
Understanding Modern Physics III: Simplicity and Complexity,The Hong Kong University of Science and Technology,[],https://www.coursera.org/learn/understanding-modern-physics-3-simplicity-and-complexity,Beginner level,4.8,2.571499999999999,3.2898097377619684
Responsible Reporting on Suicide for Journalists,Johns Hopkins University,"['Public Health', 'Journalism']",https://www.coursera.org/learn/responsible-reporting-on-suicide-for-journalists,Beginner level,0.0,1.403500000000001,0.8929886388106438
Acing the Product Management Interview,Advancing Women in Tech,"['Estimation Interview', 'Product Design Interview', 'Strategy Interview', 'Behavioral Interview', 'Data Analysis Interview']",https://www.coursera.org/learn/acing-product-management-interviews,Beginner level,4.7,4.66750000000001,4.17825577846778
Cybersecurity Risk Management Framework Specialization,Infosec,[],https://www.coursera.org/specializations/cybersecurity-risk-management-framework,Beginner level,4.3,4.4029999999999925,4.665197533646976
